id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
301,201405,0,0.0,0.0,0.0,0.0,104.79,412.0,85.1,42.48,953.54,,,,,381.0,65.31,,2524.56,,0.0,12,,0.0,,314.37,0.0,4.0,,0.0,12.0,953.54,0.0,0.090634138151029,0.0,84.97,,,12.0,595.7,,0.0,0.0,12.0,,0.0,,12.0,,12.0,2.84,141.92,381.0,195.95,1615.82,953.54,141.92,141.92,50,314.0,,0.156301087833759,,,141.92,1,562.1,,-101.0,0.0,,,0.0,42.0,0.0,0.0,283.84,,,0.0
303,201406,0,,,,,,2814.0,,,2000.0,,,152.0,,1210.0,,112.0,6900.0,76.0,39.0,12,1518.0,45.0,,,11.0,1045.0,,12.0,15.0,3300.0,23.0,0.133832912727673,6.0,,,0.0,15.0,,,7.0,6.23,15.0,21.0,7.0,,15.0,63.96,15.0,6.23,304.965,244.0,,10994.39,5400.0,303.646,311.56,65,,,0.534878115446101,,1254.0,298.37,0,,,-992.0,3.0,,11.94,0.0,1068.0,0.0,0.0,934.68,,,0.0
304,201408,0,0.0,0.0,0.0,0.0,,901.0,,,2393.16,124.0,,,,371.0,,,4298.3,,0.0,12,,0.0,25.57,,0.0,5.0,,0.0,2.0,2393.16,0.0,0.133832912727673,0.0,,,7.72,2.0,,,5.0,3.86,2.0,,7.0,,2.0,,2.0,0.0,192.78,371.0,,3393.16,3393.16,192.78,192.78,40,,70.82,-0.133343746407103,0.0,,192.78,0,,7.0,-2.0,2.0,178.99,,0.0,901.0,0.0,0.0,578.34,35.41,54.93,0.0
307,201407,0,0.0,0.0,0.0,0.0,27.95,482.0,,160.97,1000.0,,115.98,,30.95,,42.48,,500.0,,0.0,6,,0.0,,195.65,0.0,,,0.0,,2000.0,,0.090634138151029,0.0,222.96,115.98,,,,148.0,0.0,,,,0.0,216.65,,,,,,,84.97,1000.0,1000.0,,,67,129.0,,0.648196909605187,,,,1,377.04,,,,,,,47.0,,,,,,
308,201401,1,168.0,3.0,1.0,1.0,,522.0,19.99,126.72,500.0,,,,10.62,376.0,,,1400.0,,0.0,12,,0.0,,,0.0,0.0,,0.0,14.0,500.0,0.0,0.090634138151029,0.0,694.01,,3.34,14.0,39.99,50.0,0.0,1.67,14.0,,0.0,74.34,14.0,,14.0,5.01,83.32,376.0,,1450.0,,83.32,83.32,55,,,0.219380082347677,3.34,,83.32,1,1642.29,,-26.0,11.0,,,0.0,1.0,0.0,0.0,249.96,,,0.0
309,201401,0,154.0,3.0,1.0,1.0,128.25,1340.0,104.96,123.41,1000.0,442.0,94.99,319.0,49.93,,112.83,30.0,,7.0,0.0,10,241.0,0.0,110.79,329.8,7.0,,,9.0,,1000.0,2.0,0.133832912727673,0.0,546.69,189.98,,,189.94,237.0,6.0,,,6.0,8.0,349.51,,0.0,,,,,289.01,2000.0,,,,27,328.0,267.2,-0.411786729965823,,418.0,,0,613.66,8.0,,,443.19,,,-59.0,,,,322.27,0.0,
310,201409,0,142.0,13.0,2.0,2.0,,1855.0,,,600.0,284.0,,,41.31,1757.0,,40.0,600.0,11.0,9.0,8,452.0,13.0,54.56,,7.0,1612.0,118.0,12.0,,2300.0,2.0,0.133832912727673,4.0,,,,,,98.0,3.0,,,,8.0,99.97,,0.0,,,,1179.0,,750.0,600.0,,,76,,152.0,0.721630021341369,,418.0,,0,480.0,8.0,,,436.48,,0.0,615.0,0.0,0.0,,832.32,152.15,0.0
311,201404,0,0.0,0.0,0.0,0.0,,333.0,80.98,101.96,500.0,,117.47,,,,169.06,,1000.0,,0.0,6,,0.0,,,0.0,,,0.0,,1800.0,,0.090634138151029,0.0,284.92,379.93,,,135.97,,0.0,,,,0.0,,,,,,,,474.9,500.0,500.0,,,50,,,0.156301087833759,,,,1,1417.66,,,,,,,28.0,,,,,,
312,201407,1,157.0,3.0,1.0,2.0,,218.0,109.27,44.01,2000.0,,95.29,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,2000.0,,0.0571981886428283,0.0,201.43,141.94,,,309.06,,0.0,,,,0.0,,,,,,,,,2000.0,2000.0,,,28,,,-0.411786729965823,,,,1,69.69,,,,,,,-43.0,,,,,,
313,201407,0,0.0,0.0,0.0,0.0,29.98,1276.0,53.41,34.54,500.0,584.0,,318.0,76.03,,39.98,,1000.0,,0.0,6,,0.0,179.76,59.97,2.0,,,5.0,,1000.0,,0.133832912727673,0.0,241.78,,,,253.93,180.0,12.0,,,18.0,12.0,202.41,,,,,,,79.96,500.0,1500.0,,,59,59.0,286.78,0.357323965312407,,,,0,866.78,23.0,,,752.71,,,-15.0,,,,436.95,163.92,
314,201407,0,0.0,0.0,0.0,0.0,54.3,675.0,96.36,64.37,500.0,,102.71,,64.56,183.0,23.98,,,,0.0,6,,0.0,,154.95,0.0,3.0,,0.0,-1.0,1000.0,,0.133832912727673,0.0,291.75,410.84,,-1.0,446.44,319.0,0.0,0.0,-1.0,,0.0,322.93,-1.0,,-1.0,0.0,192.26,183.0,137.94,2500.0,500.0,,192.26,55,151.0,97.13,0.219380082347677,,,,1,1551.31,,-13.0,-2.0,,,0.0,-53.0,0.0,0.0,1153.56,191.48,,0.0
315,201406,0,0.0,0.0,0.0,0.0,58.32,1988.0,46.98,23.99,1500.0,560.0,40.63,395.0,81.75,,54.47,174.0,,33.0,15.0,12,585.0,18.0,183.96,209.97,10.0,,,11.0,,3000.0,15.0,0.133832912727673,3.0,119.97,139.94,,,73.98,324.0,12.0,,,19.0,12.0,373.94,,0.0,,,,,158.95,1500.0,1500.0,,,47,208.0,307.57,0.079926420595367,,1254.0,,0,696.3,24.0,,,568.8,,,34.0,,,,271.24,0.0,
316,201402,0,9.0,0.0,0.0,0.0,76.11,3244.0,19.99,43.97,1500.0,854.0,16.13,117.0,,,,,3000.0,56.0,37.0,12,1499.0,54.0,181.81,412.86,9.0,,741.0,11.0,,1500.0,,0.133832912727673,17.0,160.94,112.95,,,19.99,,7.0,,,10.0,8.0,,,,,,,,,3000.0,,,,68,335.0,94.71,0.648196909605187,,836.0,,0,3448.61,8.0,,,855.78,,,38.0,,,,66.1,0.0,
319,201405,0,0.0,0.0,0.0,0.0,43.79,518.0,,,400.0,,,,,,12.55,,500.0,,0.0,12,,0.0,,131.38,0.0,,,0.0,,400.0,,0.090634138151029,0.0,,,,,,,0.0,,,,0.0,,,,,,,,100.4,400.0,400.0,,,40,131.0,,-0.133343746407103,,,,1,,,,,,,,218.0,,,,,,
321,201403,0,0.0,0.0,0.0,0.0,,231.0,45.42,95.78,500.0,,13.99,,,,,,,,0.0,5,,0.0,,,0.0,,,0.0,,500.0,,0.0571981886428283,0.0,418.36,69.99,,,227.12,,0.0,,,,0.0,,,,,,,,,500.0,500.0,,,32,,,-0.354107585360257,,,,1,34.08,,,,,,,7.0,,,,,,
322,201406,0,0.0,0.0,0.0,0.0,23.99,2460.0,,30.18,3000.0,517.0,,72.0,39.99,511.0,,88.0,11300.0,19.0,8.0,12,419.0,10.0,109.89,119.95,11.0,403.0,,12.0,10.0,3000.0,12.0,0.133832912727673,2.0,105.94,,8.55,8.0,,199.0,9.0,8.55,10.0,7.0,10.0,199.96,10.0,0.0,8.0,8.55,352.334,403.0,,6000.0,3000.0,333.55,427.47,71,119.0,92.37,0.721630021341369,17.1,836.0,352.334,0,1324.05,35.0,-1221.0,5.0,524.78,13.34,0.0,7.0,0.0,0.0,1282.41,92.37,0.0,0.0
325,201408,0,21.0,0.0,0.0,0.0,126.53,3085.0,59.57,62.52,350.0,297.0,20.99,59.0,48.29,,24.97,25.0,,50.0,32.0,5,910.0,42.0,71.94,487.83,3.0,,282.0,4.0,,350.0,,0.133832912727673,10.0,246.88,83.98,,,297.89,146.0,3.0,,,3.0,5.0,149.89,,0.0,,,,,49.96,350.0,350.0,,,33,483.0,468.77,-0.354107585360257,,,,1,2554.79,15.0,,,386.35,,,2.0,,,,607.22,86.45,
326,201401,0,0.0,0.0,0.0,0.0,,775.0,,,1000.0,106.0,,,25.78,,,,,,0.0,12,,0.0,19.65,,0.0,,,0.0,,1000.0,,0.133832912727673,0.0,,,,,,127.0,3.0,,,,4.0,128.96,,,,,,,,2000.0,,,,54,,229.8,0.219380082347677,,,,1,1068.0,8.0,,,157.2,,,609.0,,,,259.74,51.05,
327,201404,1,46.0,0.0,0.0,3.0,,2436.0,141.29,,2000.0,1244.0,174.93,674.0,84.35,,48.58,125.0,,31.0,13.0,12,1355.0,17.0,396.1,,10.0,,,11.0,,2000.0,8.0,0.133832912727673,4.0,,763.75,,,365.88,428.0,8.0,,,20.0,11.0,674.8,,0.0,,,,,145.74,2000.0,2000.0,,,34,,515.4,-0.30845333657335,,1254.0,,0,0.0,21.0,,,1250.64,,,99.0,,,,258.68,0.0,
328,201405,1,55.0,0.0,0.0,3.0,42.18,1484.0,55.58,16.64,600.0,348.0,36.98,44.0,71.17,,,99.0,,14.0,1.0,12,226.0,2.0,73.36,210.94,9.0,,,9.0,,600.0,15.0,0.133832912727673,1.0,133.12,180.94,,,366.0,331.0,9.0,,,5.0,10.0,331.89,,0.0,,,,,,600.0,600.0,,,30,209.0,242.0,-0.411786729965823,,836.0,,0,642.14,21.0,,,413.43,,,-68.0,,,,300.98,61.59,
329,201409,0,11.0,0.0,0.0,0.0,103.28,1441.0,,61.98,350.0,289.0,,337.0,37.99,195.0,116.3,27.0,350.0,4.0,0.0,5,174.0,0.0,74.26,229.92,6.0,107.0,391.0,11.0,-4.0,700.0,18.0,0.133832912727673,0.0,61.98,,,-4.0,,58.0,7.0,0.0,-4.0,24.0,11.0,58.98,-4.0,0.0,-4.0,,143.36,195.0,255.94,700.0,1050.0,,143.36,28,226.0,165.37,-0.411786729965823,,418.0,,0,198.02,29.0,-121.0,-4.0,366.61,,0.0,27.0,0.0,0.0,716.8,171.87,73.7,0.0
330,201409,0,25.0,0.0,0.0,0.0,149.94,705.0,,71.31,500.0,,,,257.59,,49.98,,1919.55,,0.0,5,,0.0,,281.9,0.0,,322.0,0.0,,1000.0,,0.133832912727673,0.0,213.93,,,,,401.0,0.0,,,,0.0,405.91,,,,,,,99.97,,500.0,,,22,279.0,376.81,-0.690749137734589,,,,1,36.07,,,,,,,46.0,,,,443.26,,
331,201404,1,179.0,3.0,1.0,2.0,,479.0,,,622.12,,33.99,,76.19,,,,,,0.0,8,,0.0,,,0.0,,,0.0,,622.12,,0.090634138151029,0.0,,169.96,,,,367.0,0.0,,,,0.0,533.33,,,,,,,,622.12,622.12,,,22,,,-0.690749137734589,,,,1,828.72,,,,,,,140.0,,,,,,
332,201403,1,52.0,0.0,0.0,2.0,137.25,835.0,94.93,,500.0,618.0,108.45,,122.29,,39.99,,,,0.0,4,,0.0,284.37,238.52,0.0,,,0.0,,500.0,,0.133832912727673,0.0,,278.9,,,214.92,546.0,3.0,,,,4.0,563.87,,,,,,,199.96,500.0,500.0,,,26,234.0,453.34,-0.411786729965823,,,,1,1349.51,26.0,,,629.3,,,98.0,,,,595.6,0.0,
333,201405,1,179.0,3.0,1.0,1.0,29.74,3246.0,,112.6,1000.0,526.0,,175.0,,582.0,32.99,230.0,,215.0,51.0,12,2903.0,57.0,197.58,59.48,6.0,280.0,,7.0,-2.0,1000.0,0.0,0.133832912727673,6.0,337.82,,,,,,11.0,,-2.0,5.0,12.0,,-2.0,0.0,,,,582.0,65.98,1600.0,2200.0,,,33,59.0,41.94,-0.354107585360257,0.0,3344.0,129.85,0,4793.18,14.0,-227.0,,530.8,0.0,0.0,5.0,0.0,0.0,,41.94,0.0,0.0
334,201402,1,178.0,3.0,1.0,1.0,28.95,308.0,9.17,28.52,1744.24,,80.82,,,,52.22,,,,0.0,12,,0.0,,202.65,0.0,,,0.0,,1744.24,,0.090634138151029,0.0,107.96,565.74,,,45.88,,0.0,,,,0.0,,,,,,,,365.54,3488.48,,,,31,137.0,,-0.411786729965823,,,,1,702.91,,,,,,,11.0,,,,,,
336,201405,1,162.0,4.0,2.0,2.0,45.33,622.0,54.69,,600.0,,17.28,,46.63,257.0,34.91,,600.0,,0.0,12,,0.0,,207.36,0.0,65.0,,0.0,6.0,1200.0,0.0,0.133832912727673,0.0,,86.41,2.45,6.0,226.91,192.0,0.0,0.0,6.0,,0.0,192.66,6.0,,-9.0,0.0,122.3,257.0,174.58,1200.0,600.0,122.3,122.3,32,206.0,33.27,-0.354107585360257,,,,1,407.8,,-258.0,-9.0,,,0.0,180.0,0.0,0.0,489.2,83.16,,0.0
339,201409,0,122.0,7.0,1.0,1.0,45.97,753.0,,,300.0,228.0,,,48.57,,,,2300.0,,0.0,3,,0.0,76.17,45.97,0.0,,208.0,0.0,,600.0,,0.133832912727673,0.0,,,,,,245.0,0.0,,,,1.0,340.0,,,,,,,,,2300.0,,,52,45.0,258.37,0.156301087833759,,,,1,,3.0,,,228.51,,,521.0,,,,233.41,0.0,
340,201409,1,16.0,0.0,0.0,0.0,103.48,522.0,66.15,87.98,1600.0,,,,,161.0,,,1600.0,,0.0,10,,0.0,,479.91,0.0,41.0,328.0,0.0,8.0,4800.0,,0.090634138151029,0.0,303.93,,,8.0,264.6,,0.0,3.88,8.0,,0.0,,8.0,,8.0,0.0,194.09,161.0,,500.0,2100.0,,194.09,66,478.0,,0.534878115446101,,,,1,1046.07,,-9.0,8.0,,,0.0,32.0,0.0,0.0,582.27,,,0.0
341,201407,1,65.0,0.0,3.0,5.0,200.64,3764.0,165.2,,1500.0,754.0,,289.0,258.57,,24.99,40.0,,81.0,44.0,12,2603.0,72.0,398.08,515.98,5.0,,532.0,10.0,,1500.0,8.0,0.133832912727673,28.0,,,,,627.51,656.0,7.0,,,17.0,12.0,658.79,,0.0,,,,,49.99,1500.0,1500.0,,,66,513.0,764.89,0.534878115446101,,,,0,,7.0,,,756.18,,,234.0,,,,1439.12,0.0,
342,201401,0,0.0,0.0,0.0,0.0,53.17,3916.0,,,770.0,29.0,,257.0,,358.0,,140.0,,96.0,52.0,12,1990.0,68.0,29.98,205.91,9.0,64.0,,10.0,59.0,770.0,15.0,0.133832912727673,16.0,,,4.09,59.0,,,3.0,12.27,59.0,14.0,3.0,,59.0,0.0,59.0,,204.66,358.0,,1540.0,,204.66,204.66,65,204.0,,0.534878115446101,0.0,1672.0,204.66,0,,1.0,-298.0,59.0,29.98,,3.0,364.0,3.0,3.0,613.98,,0.0,3.0
343,201405,1,45.0,0.0,0.0,1.0,,296.0,61.78,75.17,200.0,,,,,,27.7,,,,0.0,8,,0.0,,,0.0,,,0.0,,200.0,,0.090634138151029,0.0,436.65,,,,323.68,,0.0,,,,0.0,,,,,,,,138.54,200.0,200.0,,,33,,,-0.354107585360257,,,,1,428.31,,,,,,,-77.0,,,,,,
344,201404,0,25.0,0.0,0.0,0.0,73.69,773.0,68.38,32.38,500.0,146.0,205.21,,28.28,,83.56,,,,0.0,8,,0.0,29.38,308.79,0.0,,667.0,0.0,,500.0,,0.133832912727673,0.0,161.94,676.9,,,370.36,154.0,1.0,,,,2.0,226.24,,,,,,,401.84,500.0,500.0,,,27,303.0,189.06,-0.411786729965823,,,,1,312.26,5.0,,,146.94,,,46.0,,,,194.39,0.0,
345,201401,0,16.0,0.0,0.0,0.0,,944.0,,,2100.0,682.0,,,44.69,696.0,,0.0,4000.0,,0.0,12,,0.0,160.74,,0.0,368.0,707.0,0.0,8.0,2100.0,0.0,0.133832912727673,0.0,,,18.6,8.0,,243.0,5.0,18.6,11.0,,7.0,388.34,12.0,0.0,6.0,12.4,309.77,368.0,,4200.0,1200.0,309.77,309.77,45,,349.25,-0.0304781166421273,12.4,,259.47,0,,43.0,-65.0,2.0,859.5,2.17,0.0,552.0,0.0,0.0,929.31,657.94,174.26,0.0
346,201404,0,174.0,1.0,1.0,1.0,,1928.0,,,200.0,209.0,,90.0,,,94.64,49.0,,15.0,11.0,3,443.0,14.0,69.98,,4.0,,798.0,5.0,,200.0,11.0,0.133832912727673,3.0,,,,,,,3.0,,,3.0,10.0,,,0.0,,,,,223.95,200.0,200.0,,,26,,,-0.411786729965823,,418.0,,0,660.06,3.0,,,209.95,,,339.0,,,,,0.0,
347,201404,1,174.0,3.0,1.0,1.0,32.85,435.0,47.48,19.98,240.0,,75.84,,,,124.97,,,,0.0,12,,0.0,,229.95,0.0,,,0.0,,240.0,,0.090634138151029,0.0,59.96,368.34,,,169.95,,0.0,,,,0.0,,,,,,,,219.96,240.0,240.0,,,29,150.0,,-0.411786729965823,,,,1,210.16,,,,,,,21.0,,,,,,
348,201403,0,57.0,0.0,0.0,3.0,213.4,3554.0,108.94,192.27,1900.0,303.0,312.44,,107.8,,47.0,,,54.0,13.0,12,950.0,20.0,178.98,657.64,0.0,,575.0,0.0,,1900.0,,0.133832912727673,7.0,493.82,578.92,,,282.64,246.0,1.0,,,,4.0,248.44,,,,,,,141.0,1900.0,1900.0,,,43,577.0,488.68,-0.059298901120992,,,,1,330.09,3.0,,,303.98,,,20.0,,,,856.83,0.0,
349,201409,0,21.0,0.0,0.0,0.0,322.71,2500.0,26.97,0.99,3000.0,1688.0,18.71,1148.0,152.36,1213.0,,332.0,9000.0,106.0,31.0,12,2201.0,33.0,625.68,1585.35,12.0,890.0,11.0,12.0,18.0,6000.0,40.0,0.133832912727673,2.0,0.99,130.97,27.84,18.0,53.96,656.0,12.0,18.56,18.0,91.0,12.0,658.78,18.0,1212.45,16.0,,463.84,503.0,,11496.02,8165.34,463.84,,50,1265.0,725.71,0.156301087833759,27.84,2508.0,463.84,0,1252.77,61.0,-33.0,16.0,1709.18,9.28,0.0,1.0,0.0,0.0,927.68,717.51,0.0,0.0
352,201406,0,34.0,0.0,0.0,1.0,36.24,976.0,,15.57,988.78,300.0,20.75,,65.51,770.0,,0.0,2600.0,,0.0,12,,0.0,67.01,253.68,1.0,436.0,,2.0,10.0,988.78,0.0,0.133832912727673,0.0,108.99,145.25,3.51,3.0,,297.0,11.0,10.53,10.0,,12.0,458.57,10.0,0.0,3.0,3.51,175.7,373.0,,3788.78,2288.78,175.7,175.7,55,171.0,152.25,0.219380082347677,3.51,,139.59,0,716.25,7.0,-347.0,3.0,469.07,1.93,0.0,-89.0,0.0,0.0,527.1,334.71,169.07,0.0
353,201406,1,51.0,0.0,0.0,2.0,140.98,382.0,107.18,147.96,1874.78,,43.99,,,336.0,62.98,,3385.16,,0.0,12,,0.0,,897.84,0.0,0.0,230.0,0.0,70.0,1874.78,0.0,0.090634138151029,0.0,810.08,107.98,27.88,40.0,507.38,,0.0,20.91,70.0,,0.0,,70.0,,29.0,27.88,348.35,336.0,316.4,3567.36,3567.36,348.35,348.35,52,715.0,,0.156301087833759,6.97,,348.35,1,535.87,,,23.0,,,6.0,-8.0,6.0,6.0,1045.05,,,6.0
354,201406,0,0.0,0.0,0.0,0.0,,672.0,48.56,,2015.06,,,,114.41,,50.35,,1500.0,,0.0,12,,0.0,,,0.0,,,0.0,,2015.06,,0.133832912727673,0.0,,,,,388.48,455.0,0.0,,,,0.0,457.84,,,,,,,139.36,2015.06,2015.06,,,30,,217.62,-0.411786729965823,,,,1,1026.6,,,,,,,135.0,,,,245.51,,
357,201409,0,11.0,0.0,0.0,0.0,,337.0,23.98,35.48,1000.0,,75.5,,,,29.98,,1000.0,,0.0,6,,0.0,,,0.0,,49.0,0.0,,3000.0,,0.090634138151029,0.0,70.97,265.91,,,71.96,,0.0,,,,0.0,,,,,,,,89.96,,1000.0,,,44,,,-0.059298901120992,,,,1,276.08,,,,,,,19.0,,,,,,
358,201409,1,0.0,0.0,0.0,0.0,,884.0,,,1500.0,89.0,,,,832.0,,0.0,7995.32,,0.0,12,,0.0,44.54,,0.0,627.0,,0.0,16.0,1500.0,0.0,0.133832912727673,0.0,,,14.4,16.0,,,2.0,14.4,16.0,,3.0,,16.0,0.0,10.0,21.6,360.22,392.0,,7843.2,7361.92,357.1825,360.22,38,,,-0.231735369185606,14.4,,354.145,0,,2.0,-903.0,7.0,89.08,6.96,0.0,884.0,0.0,0.0,1080.66,,0.0,0.0
359,201404,0,30.0,0.0,0.0,0.0,146.07,1256.0,63.16,,1000.0,660.0,89.34,282.0,79.65,1096.0,20.93,0.0,703.96,,0.0,12,,0.0,151.18,610.36,4.0,794.0,,5.0,5.0,2460.58,14.0,0.133832912727673,0.0,,533.05,0.0,5.0,287.48,296.0,12.0,2.7,5.0,19.0,12.0,324.06,5.0,0.0,5.0,2.7,67.38,230.0,146.51,2100.0,1400.0,67.38,67.38,45,537.0,411.06,-0.0304781166421273,0.0,,67.38,0,109.61,76.0,-59.0,2.0,796.98,0.0,0.0,41.0,0.0,0.0,269.52,417.41,122.26,0.0
361,201406,0,56.0,0.0,0.0,1.0,108.63,1316.0,245.26,28.66,2000.0,1102.0,18.19,982.0,221.83,,,,,,0.0,10,,0.0,281.34,505.81,6.0,,,7.0,,2000.0,,0.133832912727673,0.0,85.98,90.97,,,1151.08,840.0,11.0,,,38.0,12.0,895.63,,,,,,,,2000.0,2000.0,,,49,501.0,675.81,0.079926420595367,,,,0,1602.77,43.0,,,1112.77,,,14.0,,,,1244.37,0.0,
362,201407,0,3.0,0.0,0.0,0.0,93.77,561.0,58.57,,1000.0,,,,21.98,,19.99,,1300.0,,0.0,12,,0.0,,263.89,0.0,,129.0,0.0,,1000.0,,0.090634138151029,0.0,,,,,320.05,43.0,0.0,,,,0.0,43.97,,,,,,,59.98,1000.0,1000.0,,,47,260.0,,0.079926420595367,,,,1,351.45,,,,,,,115.0,,,,,,
365,201406,0,0.0,0.0,0.0,0.0,,1065.0,,,1000.0,,,273.0,23.32,432.0,,,2000.0,,0.0,12,,0.0,,,0.0,68.0,,0.0,2.0,2448.0,0.0,0.133832912727673,0.0,,,3.96,2.0,,69.0,6.0,3.96,2.0,7.0,6.0,69.98,2.0,,2.0,0.0,198.03,432.0,,2000.0,1000.0,198.03,198.03,36,,0.0,-0.231735369185606,7.92,,198.03,0,,,-36.0,2.0,,3.96,0.0,586.0,0.0,0.0,594.09,30.82,,0.0
366,201402,0,41.0,0.0,0.0,4.0,80.23,3544.0,74.78,114.7,300.0,808.0,52.18,906.0,49.99,,75.98,128.0,,103.0,48.0,5,3763.0,68.0,274.92,312.0,8.0,,646.0,12.0,,300.0,46.0,0.133832912727673,20.0,421.66,104.37,,,373.94,149.0,6.0,,,20.0,11.0,149.99,,0.0,,,,,75.98,600.0,,,,54,310.0,374.57,0.219380082347677,,836.0,,0,715.65,18.0,,,933.58,,,-62.0,,,,583.62,121.38,
367,201409,0,8.0,0.0,0.0,0.0,,325.0,22.18,21.98,600.0,,,,,449.0,42.37,,1602.76,,0.0,12,,0.0,,,0.0,86.0,223.0,0.0,2.0,600.0,0.0,0.090634138151029,0.0,21.98,,0.0,1.0,78.56,,0.0,2.19,2.0,,0.0,,2.0,,1.0,0.0,109.68,449.0,127.95,501.38,600.0,109.68,109.68,28,,,-0.411786729965823,4.38,,109.68,1,1898.02,,-58.0,1.0,,0.0,0.0,79.0,0.0,0.0,219.36,,,0.0
368,201401,0,54.0,0.0,0.0,5.0,109.67,841.0,79.98,42.83,500.0,422.0,,,164.43,,48.32,,,,0.0,6,,0.0,169.25,240.54,0.0,,84.0,0.0,,500.0,,0.133832912727673,0.0,209.92,,,,79.98,343.0,2.0,,,,3.0,346.88,,,,,,,94.97,1000.0,,,,33,238.0,232.57,-0.354107585360257,,,,1,714.19,18.0,,,426.61,,,-39.0,,,,448.12,0.0,
369,201405,0,13.0,0.0,0.0,0.0,,2811.0,223.64,119.02,1000.0,,64.95,,,78.0,71.17,,,10.0,3.0,12,218.0,5.0,,,0.0,15.0,160.0,0.0,4.0,1600.0,,0.133832912727673,2.0,460.84,129.91,,4.0,753.16,,0.0,,4.0,,0.0,,4.0,,4.0,3.62,,78.0,297.5,1600.0,1000.0,,90.58,29,,,-0.411786729965823,,,,1,805.63,,,,,,0.0,1.0,0.0,0.0,,,,0.0
370,201409,0,21.0,0.0,0.0,0.0,103.69,391.0,72.57,,300.0,,,,,,,,600.0,,0.0,3,,0.0,,523.0,0.0,,234.0,0.0,,900.0,,0.090634138151029,0.0,,,,,217.71,,0.0,,,,0.0,,,,,,,,,,300.0,,,67,423.0,,0.648196909605187,,,,1,,,,,,,,258.0,,,,,,
371,201406,0,34.0,0.0,0.0,1.0,34.74,1684.0,,,1155.03,305.0,,785.0,9.99,,,248.0,,48.0,7.0,12,669.0,8.0,47.99,243.18,11.0,,362.0,12.0,,1155.03,32.0,0.133832912727673,1.0,,,,,,49.0,12.0,,,33.0,12.0,49.97,,0.0,,,,,,1155.03,1155.03,,,44,161.0,255.12,-0.059298901120992,,1254.0,,0,,22.0,,,376.05,,,407.0,,,,417.4,68.11,
372,201405,0,0.0,0.0,0.0,0.0,,272.0,216.51,171.99,750.0,,107.96,,,,86.96,,1000.0,,0.0,3,,0.0,,,0.0,,,0.0,,750.0,,0.090634138151029,0.0,564.81,393.91,,,929.7,,0.0,,,,0.0,,,,,,,,362.88,750.0,1750.0,,,59,,,0.357323965312407,,,,1,2216.9,,,,,,,13.0,,,,,,
373,201406,1,0.0,0.0,0.0,0.0,,267.0,,,1000.0,,101.1,,,,50.68,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.090634138151029,0.0,,467.8,,,,,0.0,,,,0.0,,,,,,,,354.76,1000.0,1000.0,,,38,,,-0.231735369185606,,,,1,,,,,,,,86.0,,,,,,
375,201408,0,21.0,0.0,0.0,0.0,49.1,1105.0,98.1,,900.0,293.0,,75.0,10.24,928.0,,0.0,,,0.0,12,,0.0,108.42,308.88,0.0,553.0,13.0,0.0,,900.0,0.0,0.133832912727673,0.0,,,,,797.84,40.0,9.0,,,1.0,11.0,40.97,35.0,0.0,,,,928.0,,2100.0,2400.0,,,53,306.0,49.87,0.219380082347677,,,,0,297.35,14.0,,,325.27,,0.0,167.0,0.0,1.0,,32.99,29.24,1.0
376,201409,0,0.0,0.0,0.0,0.0,,151.0,,,3000.0,,113.72,,,139.0,,,6000.0,,0.0,12,,0.0,,,0.0,0.0,,0.0,0.0,4640.69,,0.0571981886428283,0.0,,568.65,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,387.26,139.0,,3640.69,6640.69,,387.26,67,,,0.648196909605187,,,,1,3607.71,,-9.0,-3.0,,,0.0,151.0,0.0,0.0,1936.3,,,0.0
378,201402,0,,,,,,2776.0,,,1100.0,,,,,515.0,,,3100.0,138.0,32.0,12,2310.0,34.0,,,0.0,340.0,,0.0,1.0,2237.32,0.0,0.133832912727673,2.0,,,0.0,0.0,,,0.0,0.0,1.0,,0.0,,1.0,,-1.0,0.0,249.65,340.0,,3400.0,1500.0,249.65,249.65,60,,,0.357323965312407,4.99,1254.0,247.5,1,,,-63.0,-1.0,,0.0,0.0,1720.0,0.0,0.0,748.95,,,0.0
