id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_13,VAR_14,VAR_15,VAR_17,VAR_19,VAR_20,VAR_23,VAR_24,VAR_25,VAR_27,VAR_29,VAR_30,VAR_31,VAR_33,VAR_34,VAR_35,VAR_37,VAR_38,VAR_39,VAR_40,VAR_42,VAR_46,VAR_51,VAR_52,VAR_53,VAR_54,VAR_57,VAR_59,VAR_65,VAR_66,VAR_67,VAR_71,VAR_72,VAR_74,VAR_76,VAR_77
1479,201409,0,18.0,0.0,0.0,0.0,84.96,734.0,54.98,20.59,2000.0,45.0,29.99,127.95,103.0,,3300.0,0.0,6,22.93,267.89,0.0,361.0,-1.0,6400.0,,0.0,20.59,59.99,-1.0,274.9,126.0,0.0,-1.0,-1.0,103.0,,400.0,2400.0,52,59.65,1505.81,2.0,-64.0,0.0,54.0,0.0,59.65,0.0
1484,201401,1,34.0,0.0,0.0,1.0,145.93,3975.0,66.65,139.99,500.0,1076.0,21.98,303.23,,56.65,500.0,37.0,7,296.03,369.85,9.0,260.0,,500.0,21.0,29.0,644.39,43.97,,225.39,683.0,10.0,,,,169.97,1000.0,,57,557.69,11797.12,30.0,,,-8.0,,591.9,138.86
1486,201405,0,37.0,0.0,0.0,5.0,19.79,2562.0,,,1177.81,126.0,29.99,29.48,,72.77,,20.0,12,25.39,98.99,5.0,103.0,,1177.81,,10.0,,149.97,,,117.0,0.0,,,,363.91,1177.81,1177.81,39,190.91,1804.5,5.0,,,142.0,,413.54,0.0
1487,201409,0,75.0,0.0,1.0,2.0,112.95,862.0,65.3,42.97,350.0,27.0,,97.95,732.0,73.97,2250.0,0.0,9,28.59,205.92,0.0,122.0,49.0,700.0,0.0,0.0,59.96,,49.0,135.95,162.0,1.0,49.0,49.0,406.0,153.95,1600.0,350.0,25,231.48,,2.0,-81.0,4.0,3.0,5.0,180.39,0.0
1488,201405,0,4.0,0.0,0.0,0.0,,1784.0,,,400.0,437.0,,27.98,,,700.0,9.0,4,116.73,,7.0,555.0,,1400.0,9.0,2.0,,,,,55.0,10.0,,,,,400.0,400.0,25,127.8,,11.0,,,608.0,,100.43,0.0
1490,201404,0,4.0,0.0,0.0,0.0,,251.0,112.54,30.15,891.65,,9.71,,,,,0.0,12,,,0.0,,,891.65,,0.0,241.2,67.97,,409.84,,0.0,,,,,891.65,,50,,394.85,,,,-76.0,,,
1491,201409,0,0.0,0.0,0.0,0.0,,725.0,24.62,69.97,1000.0,151.0,,53.31,699.0,42.61,5700.0,0.0,12,27.7,,0.0,,2.0,5000.0,0.0,0.0,239.95,,2.0,196.96,214.0,0.0,23.0,23.0,350.0,221.01,2900.0,3100.0,62,321.26,1701.94,8.0,-14.0,1.0,24.0,1.0,411.36,69.65
1492,201407,0,0.0,0.0,0.0,0.0,,165.0,20.54,81.05,500.0,,22.92,,,,,0.0,3,,,0.0,,,500.0,,0.0,274.22,160.44,,164.32,,0.0,,,,,500.0,500.0,23,,104.35,,,,1.0,,,
1493,201406,1,36.0,0.0,0.0,2.0,319.43,4843.0,66.05,,1500.0,760.0,57.12,90.61,,,,61.0,12,151.22,1263.48,1.0,81.0,,1500.0,1.0,28.0,,399.89,,462.35,204.0,8.0,,,,,1500.0,1500.0,62,1041.28,1789.92,13.0,,,98.0,,1065.38,186.14
1495,201406,0,78.0,0.0,2.0,1.0,,742.0,,20.99,1000.0,278.0,45.69,,469.0,30.74,2000.0,0.0,12,91.79,,0.0,560.0,4.0,1000.0,0.0,0.0,104.98,319.83,4.0,,,0.0,5.0,5.0,469.0,245.92,1000.0,3000.0,56,212.41,558.25,9.0,-3.0,0.0,8.0,0.0,1442.75,83.43
1496,201404,0,0.0,0.0,0.0,0.0,,2334.0,,,2000.0,85.0,,,790.0,,5000.0,23.0,12,28.66,,0.0,,0.0,3000.0,0.0,2.0,,,0.0,,,3.0,0.0,0.0,423.0,,2483.94,4000.0,50,,,3.0,-79.0,0.0,867.0,0.0,,0.0
1497,201408,0,21.0,0.0,0.0,0.0,75.63,667.0,16.64,60.63,500.0,,16.32,103.08,377.0,274.13,1890.0,0.0,8,,213.93,0.0,181.0,12.0,1000.0,0.0,0.0,149.93,48.96,6.0,49.92,466.0,0.0,12.0,12.0,134.0,1064.67,430.0,1800.0,32,90.45,1189.61,,-32.0,0.0,26.0,0.0,135.66,
1498,201401,0,9.0,0.0,0.0,0.0,37.18,3890.0,,,2000.0,,,,370.0,42.77,2159.98,29.0,12,,185.94,0.0,348.0,2.0,2000.0,0.0,14.0,,,2.0,,,0.0,2.0,2.0,370.0,213.9,4000.0,,34,,,,-3.0,0.0,316.0,0.0,,
1499,201409,0,4.0,0.0,0.0,0.0,34.99,1168.0,16.99,,875.0,69.0,,30.27,,35.19,875.0,0.0,12,34.98,174.98,0.0,695.0,,875.0,,0.0,,,,16.99,211.0,2.0,,,,175.97,,1750.0,22,92.83,,2.0,,,235.0,,87.99,0.0
1500,201405,0,16.0,0.0,0.0,0.0,73.96,4639.0,,12.98,1000.0,695.0,42.09,27.34,,97.71,2625.19,44.0,12,172.41,401.91,5.0,87.0,,3038.03,0.0,5.0,64.98,261.06,,,135.0,12.0,,,,828.46,2664.89,2228.5,51,295.2,1328.69,36.0,,,7.0,,268.2,131.38
1501,201403,0,82.0,0.0,1.0,3.0,,1065.0,,16.65,1000.0,364.0,99.95,,,,,0.0,6,74.92,,0.0,,,1000.0,,0.0,49.97,299.87,,,,4.0,,,,,1000.0,1000.0,41,163.32,747.54,12.0,,,10.0,,432.44,77.01
1503,201405,0,0.0,0.0,0.0,0.0,,2496.0,,,500.0,412.0,,90.91,1189.0,,1000.0,10.0,8,77.73,,12.0,,,500.0,15.0,2.0,,,,,418.0,11.0,-2.0,17.0,832.0,,2200.0,2100.0,72,519.05,6120.0,8.0,-12.0,0.0,577.0,0.0,609.96,209.51
1504,201409,0,,,,,,3193.0,,,1000.0,,,,575.0,,1000.0,40.0,10,,,8.0,,17.0,2500.0,0.0,13.0,,,17.0,,,0.0,17.0,17.0,575.0,,,3353.26,41,,,,-3.0,0.0,1282.0,0.0,,
1506,201405,0,26.0,0.0,0.0,0.0,242.73,3782.0,80.23,168.95,1500.0,1138.0,198.03,160.18,361.0,132.15,2000.0,68.0,12,300.14,1034.96,12.0,,17.0,1500.0,0.0,7.0,1108.84,669.77,17.0,311.89,687.0,12.0,17.0,17.0,361.0,687.84,2500.0,1500.0,66,466.96,4460.27,54.0,,0.0,-70.0,0.0,523.16,35.38
1507,201401,0,,,,,,,,,1500.0,,,,529.0,,3556.86,,12,,,,,13.0,1500.0,0.0,,,,13.0,,,,13.0,13.0,529.0,,3000.0,2000.0,50,,,,,0.0,,0.0,,
1508,201403,0,16.0,0.0,0.0,0.0,8.79,409.0,,,500.0,,36.38,,,,800.0,0.0,12,,43.98,0.0,53.0,,500.0,,0.0,,181.93,,,,0.0,,,,,500.0,1300.0,73,,422.58,,,,151.0,,,
1509,201405,0,0.0,0.0,0.0,0.0,,2704.0,,,1000.0,262.0,81.52,35.72,,,,22.0,12,90.79,,5.0,,,1000.0,15.0,2.0,,570.64,,,144.0,8.0,,,,,1000.0,1000.0,37,143.47,5332.64,11.0,,,72.0,,166.93,0.0
1512,201401,1,173.0,3.0,1.0,1.0,50.99,457.0,28.39,,900.0,,,,381.0,,2646.0,0.0,12,,116.97,0.0,,2.0,900.0,0.0,0.0,,,2.0,141.96,,0.0,2.0,2.0,381.0,,2673.0,,31,,1201.61,,-86.0,0.0,230.0,0.0,,
1513,201409,0,19.0,0.0,0.0,0.0,53.97,1592.0,40.1,69.0,1000.0,420.0,,15.63,434.0,41.17,5074.78,3.0,10,84.94,269.91,12.0,526.0,6.0,3000.0,115.0,1.0,345.08,,6.0,200.56,78.0,12.0,6.0,6.0,434.0,195.93,1195.92,1000.0,24,112.21,972.84,25.0,-699.0,0.0,17.0,0.0,162.71,0.0
1514,201408,1,15.0,0.0,0.0,0.0,,312.0,,31.43,1478.46,,59.99,,,50.16,,0.0,12,,,0.0,,,1478.46,,0.0,94.31,59.99,,,,0.0,,,,200.65,1478.46,1478.46,21,,805.69,,,,33.0,,,
1515,201405,0,0.0,0.0,0.0,0.0,83.52,656.0,21.98,19.98,1000.0,,69.36,24.79,,,,0.0,12,,417.73,0.0,,,1000.0,,0.0,99.98,266.89,,109.96,123.0,0.0,,,,,1000.0,1000.0,42,53.49,1675.83,,,,8.0,,80.23,
1516,201409,1,34.0,0.0,0.0,4.0,55.72,318.0,,,2100.0,,41.31,,,,2100.0,0.0,12,,390.04,0.0,273.0,,2100.0,,0.0,,289.17,,,,0.0,,,,,,2100.0,38,,69.55,,,,76.0,,,
1517,201403,0,125.0,3.0,1.0,2.0,,260.0,47.76,,500.0,,78.16,,,,,0.0,12,,,0.0,,,500.0,,0.0,,547.12,,238.84,,0.0,,,,,500.0,500.0,50,,0.0,,,,7.0,,,
1518,201402,1,0.0,0.0,0.0,0.0,,1181.0,,,1300.0,143.0,43.98,,571.0,,1300.0,0.0,12,30.68,,2.0,,,1300.0,0.0,0.0,,87.97,,,,8.0,4.0,23.0,571.0,,2850.0,500.0,40,37.93,1064.15,7.0,,0.0,115.0,1.0,1.16,71.15
1520,201403,0,0.0,0.0,0.0,0.0,114.43,4829.0,160.09,,800.0,2102.0,108.36,153.86,1476.0,92.12,4000.0,66.0,12,430.21,801.04,12.0,,1.0,3021.0,44.0,9.0,,866.88,1.0,1372.66,794.0,12.0,1.0,1.0,451.0,736.96,2600.0,2400.0,51,1335.13,5581.08,43.0,-144.0,0.0,30.0,0.0,1630.13,1087.13
1521,201406,0,0.0,0.0,0.0,0.0,,338.0,67.97,72.77,500.0,,79.96,,,28.58,,0.0,8,,,0.0,,,1300.0,,0.0,239.92,159.94,,201.95,,0.0,,,,53.58,500.0,500.0,33,,458.07,,,,9.0,,,
1522,201406,0,0.0,0.0,0.0,0.0,140.96,627.0,55.24,63.7,450.0,,93.33,82.07,,34.99,600.0,0.0,5,,440.89,0.0,,,1250.0,,0.0,318.5,403.18,,220.96,245.0,0.0,,,,139.97,450.0,450.0,27,98.5,672.01,,,,5.0,,147.75,
1523,201407,1,112.0,1.0,1.0,1.0,63.57,725.0,62.2,,1000.0,89.0,,74.48,96.0,57.3,,0.0,12,44.58,111.15,0.0,,35.0,1000.0,,0.0,,,35.0,295.94,242.0,0.0,35.0,35.0,96.0,171.93,1500.0,1500.0,37,369.68,949.36,2.0,-26.0,1.0,202.0,1.0,369.68,0.0
1524,201409,0,80.0,0.0,1.0,2.0,49.57,2091.0,,93.17,500.0,759.0,,,,33.99,500.0,6.0,10,170.42,247.89,8.0,384.0,,1000.0,5.0,4.0,465.86,,,,,9.0,,,,169.96,,500.0,37,360.0,204.3,28.0,,,1.0,,467.2,0.0
1525,201403,0,10.0,0.0,0.0,0.0,49.64,497.0,,,872.71,,19.93,,,39.3,700.0,0.0,12,,274.81,0.0,312.0,,872.71,,0.0,,139.51,,,,0.0,,,,275.1,872.71,872.71,26,,414.41,,,,74.0,,,
1526,201407,0,36.0,0.0,0.0,1.0,,275.0,68.19,42.03,500.0,,,,,33.38,1248.53,0.0,12,,,0.0,,,500.0,,0.0,294.21,,,221.72,,0.0,,,,80.16,500.0,1748.53,40,,591.05,,,,-32.0,,,
1527,201407,1,19.0,0.0,0.0,0.0,25.99,495.0,114.97,62.48,2000.0,,,68.21,354.0,24.98,1289.37,0.0,12,,129.98,0.0,159.0,18.0,4000.0,0.0,0.0,249.92,,18.0,339.92,309.0,0.0,18.0,18.0,354.0,24.98,3289.37,3289.37,32,8.99,640.46,,-4.0,1.0,78.0,1.0,8.99,
1530,201402,0,11.0,0.0,0.0,0.0,141.94,777.0,95.34,115.99,800.0,209.0,,215.1,604.0,133.94,4200.0,0.0,12,72.98,303.91,0.0,620.0,4.0,2500.0,0.0,0.0,385.33,,0.0,410.09,606.0,1.0,4.0,11.0,222.0,313.89,4300.0,2400.0,54,300.46,1658.75,6.0,-60.0,0.0,54.0,0.0,361.25,0.0
1531,201407,0,0.0,0.0,0.0,0.0,,3503.0,39.99,,2000.0,263.0,,,157.0,,1000.0,23.0,12,57.55,,0.0,,-9.0,3200.0,,9.0,,,-9.0,39.99,,6.0,-9.0,-9.0,157.0,,5000.0,2000.0,64,88.73,,15.0,-49.0,0.0,244.0,0.0,59.35,52.41
1532,201406,1,14.0,0.0,0.0,0.0,,212.0,,61.97,720.4,,16.99,,,53.88,,0.0,12,,,0.0,,,720.4,,0.0,185.94,33.98,,,,0.0,,,,377.16,720.4,720.4,21,,222.01,,,,34.0,,,
1533,201406,1,0.0,0.0,0.0,0.0,31.49,386.0,32.49,,1100.24,,,,,42.59,,0.0,12,,62.98,0.0,,,1100.24,,0.0,,,,129.98,,0.0,,,,127.77,1100.24,1100.24,32,,250.0,,,,228.0,,,
1535,201403,1,0.0,0.0,0.0,0.0,,657.0,,,2000.0,,,29.87,421.0,,3400.0,0.0,11,,,0.0,,1.0,2000.0,0.0,0.0,,,1.0,,149.0,0.0,1.0,1.0,273.0,,4600.0,4600.0,33,134.24,,,-830.0,0.0,657.0,0.0,175.82,
1537,201401,1,174.0,3.0,1.0,1.0,,186.0,49.98,43.24,469.28,,57.14,,,,469.28,0.0,12,,,0.0,,,469.28,,0.0,172.97,151.95,,109.97,,0.0,,,,,938.56,,18,,497.85,,,,88.0,,,
1538,201409,0,0.0,0.0,0.0,0.0,43.24,2870.0,24.99,29.99,500.0,23.0,,,244.0,,900.0,7.0,8,23.96,172.97,0.0,,1.0,1500.0,,1.0,59.99,,1.0,24.99,,1.0,1.0,1.0,244.0,,150.0,500.0,68,,,1.0,-2.0,0.0,9.0,0.0,,0.0
1539,201405,1,,,,,,3142.0,,,1500.0,,,,446.0,,2000.0,20.0,12,,,4.0,,1.0,1500.0,16.0,14.0,,,0.0,,,0.0,3.0,3.0,446.0,,2500.0,2500.0,33,0.0,,,-746.0,0.0,1414.0,0.0,0.0,
1540,201405,0,0.0,0.0,0.0,0.0,,337.0,32.56,23.58,1000.0,,60.95,,,61.8,,0.0,12,,,0.0,,,1000.0,,0.0,117.94,180.93,,158.04,,0.0,,,,181.5,1000.0,1000.0,23,,654.99,,,,12.0,,,
1541,201401,1,167.0,3.0,1.0,1.0,,118.0,44.08,,500.0,,,,,,500.0,0.0,10,,,0.0,,,500.0,,0.0,,,,352.64,,0.0,,,,,1000.0,,39,,534.65,,,,118.0,,,
1542,201407,0,91.0,2.0,1.0,1.0,219.63,2054.0,109.28,,1500.0,,,126.96,,26.56,,18.0,12,,1743.71,3.0,832.0,,1500.0,12.0,2.0,,,,1092.8,616.0,5.0,,,,185.94,1500.0,1500.0,54,185.68,4448.64,,,,221.0,,285.7,
1543,201404,0,91.0,6.0,1.0,1.0,,231.0,65.63,,400.0,,,,282.0,75.78,1000.0,0.0,6,,,0.0,,20.0,400.0,0.0,0.0,,,20.0,656.3,,0.0,20.0,20.0,282.0,530.46,600.0,400.0,51,,1312.44,,-3.0,1.0,219.0,1.0,,
1544,201406,0,0.0,0.0,0.0,0.0,163.22,3103.0,9.16,,1000.0,428.0,,104.98,,100.53,,11.0,12,107.31,926.93,5.0,,,1000.0,,37.0,,,,73.28,268.0,7.0,,,,553.77,1000.0,1000.0,34,450.64,1200.0,9.0,,,191.0,,423.94,183.64
1546,201407,0,0.0,0.0,0.0,0.0,136.29,3992.0,65.63,,600.0,1137.0,29.99,210.45,,152.12,1500.0,74.0,3,303.42,601.33,12.0,,,600.0,42.0,4.0,,149.98,,196.91,1084.0,12.0,,,,760.71,600.0,600.0,31,442.72,3120.07,42.0,,,155.0,,529.28,0.0
1548,201404,1,157.0,3.0,3.0,2.0,134.48,475.0,114.95,90.97,568.73,,263.84,,,145.64,,0.0,6,,334.97,0.0,,,568.73,,0.0,145.96,782.45,,229.9,,0.0,,,,322.98,568.73,568.73,38,,155.64,,,,1.0,,,
1550,201405,1,0.0,0.0,0.0,0.0,89.3,403.0,,,1200.0,,,,,34.98,,0.0,12,,167.94,0.0,,,1200.0,,0.0,,,,,,0.0,,,,34.98,1200.0,1200.0,36,,,,,,278.0,,,
1551,201406,0,11.0,0.0,0.0,0.0,135.64,642.0,,225.21,1000.0,,,218.77,,74.78,9000.0,0.0,4,,647.33,0.0,276.0,,1000.0,0.0,0.0,660.91,,,,574.0,0.0,,,,558.98,4000.0,4000.0,37,84.58,1675.64,,,,37.0,,176.92,
1552,201409,0,0.0,0.0,0.0,0.0,220.8,689.0,69.62,75.83,1000.0,,81.83,176.04,,79.34,1000.0,0.0,6,,866.13,0.0,,,2000.0,,0.0,249.68,252.83,,269.84,392.0,0.0,,,,280.9,,1000.0,36,226.33,462.21,,,,-26.0,,440.75,
1554,201404,0,0.0,0.0,0.0,0.0,164.41,855.0,53.96,89.61,1500.0,361.0,35.31,135.74,355.0,65.63,3100.0,0.0,10,98.94,297.45,0.0,,-6.0,2000.0,0.0,0.0,204.89,105.94,-6.0,53.96,562.0,3.0,-6.0,-6.0,202.0,322.89,2800.0,3300.0,60,445.76,1304.09,12.0,-213.0,0.0,18.0,0.0,510.4,0.0
1556,201405,0,52.0,0.0,0.0,5.0,30.57,979.0,99.96,,2000.0,654.0,,169.61,689.0,81.95,2530.0,0.0,12,205.9,61.15,0.0,130.0,0.0,2000.0,0.0,0.0,,,0.0,261.92,431.0,8.0,0.0,0.0,337.0,81.95,4530.0,4060.0,58,562.51,1189.0,30.0,-172.0,0.0,259.0,0.0,523.59,211.29
1557,201409,1,0.0,0.0,0.0,0.0,62.13,473.0,8.18,42.73,2500.0,,107.84,,,54.51,2500.0,0.0,12,,450.29,0.0,,,7500.0,,0.0,243.14,776.6,,57.26,,0.0,,,,261.63,,2500.0,52,,467.2,,,,-14.0,,,
1558,201407,0,64.0,0.0,1.0,1.0,197.01,2641.0,67.81,119.16,1000.0,428.0,39.98,144.51,1153.0,,,34.0,12,93.74,940.55,10.0,831.0,,2700.76,73.0,5.0,595.82,199.96,,274.93,673.0,6.0,,-108.0,1005.0,,5047.9,1000.0,29,546.09,1182.08,17.0,-247.0,0.0,10.0,0.0,767.5,0.0
1559,201406,0,0.0,0.0,0.0,0.0,,234.0,,82.34,500.0,,,,,61.01,2500.0,0.0,6,,,0.0,,,3500.0,,0.0,386.99,,,,,0.0,,,,427.07,500.0,2000.0,58,,404.38,,,,38.0,,,
1560,201406,0,34.0,0.0,0.0,1.0,16.66,927.0,107.46,55.61,300.0,485.0,16.99,56.27,,35.32,,0.0,10,129.06,49.98,0.0,250.0,,300.0,,0.0,235.22,33.98,,308.9,191.0,5.0,,,,105.97,300.0,300.0,29,389.33,460.02,13.0,,,-38.0,,508.71,0.0
1562,201407,0,,,,,,2506.0,,,1200.0,,,,1857.0,,4500.0,19.0,12,,,0.0,,41.0,2400.0,0.0,6.0,,,13.0,,,0.0,41.0,41.0,448.0,,5700.0,1200.0,55,,,,-48.0,1.0,1874.0,1.0,,
1564,201409,1,,,,,,2571.0,,,1000.0,,,,554.0,,1000.0,10.0,12,,,0.0,,3.0,1000.0,2.0,4.0,,,2.0,,,0.0,3.0,3.0,554.0,,1354.32,5062.96,37,,,,-13.0,0.0,1141.0,0.0,,
1565,201408,0,15.0,0.0,0.0,0.0,,244.0,125.31,114.95,1000.0,,33.73,,,,,0.0,12,,,0.0,,,1827.17,,0.0,199.93,236.11,,615.96,,0.0,,,,,1000.0,1000.0,62,,583.8,,,,4.0,,,
1566,201402,1,107.0,1.0,1.0,1.0,,132.0,28.88,77.96,500.0,,,,,,,0.0,12,,,0.0,,,500.0,,0.0,283.32,,,202.16,,0.0,,,,,1000.0,,24,,384.48,,,,28.0,,,
1567,201405,0,18.0,0.0,0.0,0.0,479.93,3069.0,303.53,,3000.0,1020.0,344.31,228.13,,178.6,3000.0,43.0,12,211.05,1667.08,10.0,622.0,,3000.0,26.0,9.0,,1497.64,,1517.66,652.0,6.0,,,,667.79,3000.0,6000.0,59,748.94,4859.43,11.0,,,119.0,,616.64,416.83
1570,201409,0,26.0,0.0,0.0,0.0,,191.0,79.54,39.96,1504.0,,55.29,,,,1504.0,0.0,12,,,0.0,215.0,,4512.0,,0.0,279.72,442.32,,556.78,,0.0,,,,,,1504.0,30,,77.74,,,,-20.0,,,
1572,201404,1,16.0,0.0,0.0,0.0,47.22,1041.0,,63.77,1000.0,448.0,,32.49,,74.37,,0.0,12,118.79,182.14,0.0,,,1000.0,,0.0,318.91,,,,244.0,8.0,,,,520.59,1000.0,1000.0,42,213.55,646.95,11.0,,,23.0,,167.9,150.15
1573,201405,0,24.0,0.0,0.0,0.0,172.34,435.0,103.06,,1000.0,,17.01,,369.0,,1600.0,0.0,12,,1292.04,0.0,,23.0,1000.0,0.0,0.0,,119.07,23.0,824.48,,0.0,23.0,23.0,369.0,,1800.0,1800.0,64,,673.79,,-21.0,1.0,11.0,1.0,,
1574,201408,0,4.0,0.0,0.0,0.0,54.35,301.0,,68.33,500.0,,,,404.0,,2100.0,0.0,12,,380.45,0.0,225.0,6.0,1140.0,0.0,0.0,478.31,,6.0,,,0.0,10.0,10.0,404.0,,1200.0,500.0,54,,500.0,,-32.0,0.0,-33.0,0.0,,
1575,201406,0,0.0,0.0,0.0,0.0,101.96,593.0,,,1100.0,,,107.06,365.0,,4400.0,0.0,8,,101.96,0.0,,0.0,1100.0,0.0,0.0,,,0.0,,500.0,0.0,0.0,0.0,365.0,,2200.0,1100.0,52,109.96,,,-23.0,0.0,426.0,0.0,219.92,
1576,201406,0,0.0,0.0,0.0,0.0,,197.0,103.14,82.73,500.0,,69.53,,,,1500.0,0.0,12,,,0.0,,,500.0,,0.0,579.11,486.71,,722.0,,0.0,,,,,500.0,500.0,49,,85.08,,,,-43.0,,,
1577,201404,0,0.0,0.0,0.0,0.0,62.34,917.0,38.69,61.2,600.0,353.0,58.17,73.41,392.0,,3297.4,0.0,10,79.96,281.33,0.0,,4.0,600.0,0.0,0.0,375.66,290.9,4.0,309.52,253.0,6.0,4.0,4.0,392.0,,1748.7,1748.7,39,260.88,333.32,18.0,-19.0,0.0,-56.0,0.0,265.53,99.44
1579,201402,1,177.0,3.0,1.0,1.0,29.79,372.0,65.8,16.78,2000.0,,,,311.0,36.83,,0.0,12,,148.96,0.0,,-3.0,2000.0,0.0,0.0,117.46,,-3.0,174.95,,0.0,-3.0,-3.0,311.0,110.49,4817.63,817.63,51,,2562.54,,-126.0,0.0,-30.0,0.0,,
1582,201404,0,0.0,0.0,0.0,0.0,223.03,1716.0,19.28,48.97,1200.0,,,48.43,301.0,88.82,3700.0,5.0,7,,587.33,0.0,,8.0,1200.0,0.0,1.0,205.92,,-1.0,134.98,242.0,0.0,8.0,8.0,301.0,180.12,1550.0,1200.0,34,155.98,587.97,,-5.0,0.0,69.0,0.0,207.96,
1583,201401,1,156.0,3.0,1.0,1.0,,335.0,,16.66,566.5,,23.99,,,71.16,566.5,0.0,12,,,0.0,,,566.5,,0.0,49.99,119.96,,,,0.0,,,,342.24,1133.0,,24,,363.22,,,,89.0,,,
1585,201401,0,18.0,0.0,0.0,0.0,114.96,683.0,150.44,140.95,500.0,241.0,,49.97,273.0,,500.0,0.0,5,50.27,185.94,0.0,,12.0,500.0,0.0,0.0,200.94,,12.0,300.88,49.0,0.0,12.0,12.0,273.0,,1500.0,1000.0,51,368.8,2459.04,7.0,-51.0,0.0,1.0,0.0,68.89,110.77
1586,201408,0,26.0,0.0,0.0,0.0,,188.0,21.98,46.98,400.0,,31.32,,104.0,,1000.0,0.0,5,,,0.0,195.0,9.0,800.0,,0.0,93.97,93.97,9.0,21.98,,0.0,9.0,9.0,104.0,,550.0,1550.0,66,,1144.06,,,0.0,63.0,0.0,,
1587,201401,0,171.0,4.0,2.0,6.0,64.3,750.0,,47.31,393.41,178.0,97.93,16.99,,,,0.0,7,43.4,184.93,0.0,,,393.41,,0.0,81.97,173.89,,,33.0,0.0,,,,,786.82,,23,242.33,194.58,11.0,,,6.0,,301.8,26.39
1588,201407,0,26.0,0.0,0.0,0.0,,259.0,11.69,,150.0,,30.0,,,,,0.0,3,,,0.0,206.0,,150.0,,0.0,,30.0,,46.77,,0.0,,,,,150.0,150.0,64,,1692.1,,,,123.0,,,
1589,201408,0,0.0,0.0,0.0,0.0,82.12,565.0,,39.97,1500.0,,,34.79,,,2051.97,0.0,12,,188.93,0.0,,,5428.42,,0.0,119.94,,,,104.0,0.0,,,,,1851.87,1851.87,21,,130.06,,,,22.0,,,
1591,201404,1,157.0,3.0,1.0,1.0,33.74,542.0,,16.62,859.17,,,18.0,,60.97,,0.0,12,,134.97,0.0,,,859.17,,0.0,116.34,,,,18.0,0.0,,,,210.92,859.17,859.17,38,,150.28,,,,-7.0,,,
1592,201409,0,21.0,0.0,0.0,0.0,73.47,593.0,13.61,94.58,1000.0,,108.69,77.04,153.0,127.92,1000.0,0.0,12,,241.91,0.0,116.0,16.0,2000.0,,0.0,389.83,266.64,16.0,40.85,236.0,0.0,16.0,16.0,153.0,674.43,500.0,1500.0,30,0.0,28.02,,-1.0,1.0,32.0,1.0,62.58,
1593,201409,0,0.0,0.0,0.0,0.0,140.6,489.0,64.99,,1000.0,,,,,,1000.0,0.0,5,,381.86,0.0,,,3000.0,,0.0,,,,129.98,,0.0,,,,,,1000.0,70,,,,,,255.0,,,
1596,201407,1,45.0,0.0,0.0,3.0,,359.0,50.99,9.97,361.64,,27.09,,,106.96,251.84,0.0,3,,,0.0,113.0,,462.58,,0.0,19.95,165.97,,147.29,,0.0,,,,410.99,663.44,361.64,29,,537.81,,,,6.0,,,
1598,201405,0,63.0,0.0,1.0,3.0,85.5,2849.0,,50.64,611.83,,,,,,,18.0,12,,684.0,4.0,744.0,,611.83,13.0,17.0,151.94,,,,,5.0,,,,,611.83,611.83,40,369.75,1353.9,,,,32.0,,180.18,
1599,201401,0,82.0,0.0,1.0,2.0,,3499.0,13.19,87.97,1000.0,79.0,,13.67,722.0,,1000.0,17.0,6,15.99,,2.0,373.0,31.0,1000.0,0.0,18.0,439.85,,31.0,65.96,68.0,1.0,31.0,56.0,243.0,,5313.48,2703.37,38,83.46,1316.96,5.0,-15.0,1.0,67.0,4.0,103.01,0.0
1600,201403,0,26.0,0.0,0.0,0.0,58.22,2195.0,,,500.0,348.0,61.98,70.26,,73.76,1468.02,17.0,10,108.42,232.88,12.0,779.0,,500.0,38.0,8.0,,309.92,,,322.0,10.0,,,,295.07,500.0,1968.02,39,264.77,595.98,9.0,,,173.0,,293.61,0.0
1601,201401,0,21.0,0.0,0.0,0.0,,197.0,9.71,62.98,200.0,,33.47,,,,200.0,0.0,4,,,0.0,,,200.0,,0.0,181.95,144.96,,67.99,,0.0,,,,,400.0,,22,,719.07,,,,11.0,,,
1603,201406,0,14.0,0.0,0.0,0.0,17.0,4767.0,16.66,,1300.0,,31.49,51.03,869.0,,2400.0,44.0,12,,17.0,7.0,125.0,15.0,1300.0,8.0,24.0,,125.97,15.0,49.99,182.0,8.0,15.0,15.0,475.0,,3400.0,4225.0,49,53.94,501.73,,-27.0,0.0,163.0,0.0,115.81,
1606,201402,0,0.0,0.0,0.0,0.0,,3215.0,19.99,69.98,1000.0,,95.46,,,,2000.0,5.0,12,,,0.0,,,1000.0,,3.0,69.98,381.87,,39.99,,0.0,,,,,2000.0,2000.0,40,,3343.34,,,,19.0,,,
1607,201402,0,51.0,0.0,0.0,1.0,26.41,791.0,20.19,39.19,700.0,279.0,57.17,60.99,564.0,43.8,500.0,0.0,10,57.65,184.92,0.0,,,700.0,0.0,0.0,195.96,285.89,,100.97,304.0,1.0,1.0,1.0,564.0,219.0,2400.0,1000.0,39,477.09,643.12,12.0,-1.0,0.0,41.0,0.0,652.84,100.09
